session_id,session_title,canceled,description,session_type,start_time,end_time,recorded,skill_level,speakers,room,tracks,sponsored_by,cost
1002,How to get data out of complex documents using AI,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn how newsrooms get important information out of large volumes of documents (pdfs, audio transcripts) and vet the results to power reporting.</p>",Demo,2026-03-05T14:00:00.000Z,2026-03-05T15:00:00.000Z,True,Beginner,"['d0f63877', '163bd832', 'fe761d36']",White River D,"['AI', 'Tools & Tech']",,
1007,Everyone can be (and should be) a housing reporter,False,"<p class=""mt-4 leading-relaxed text-gray-800"">The housing crisis is touching communities of every size — not just coastal cities or low‑income renters. In this session, we’ll walk through practical data tools, sources, and reporting techniques to cover affordable housing challenges, evictions, and homelessness. Whether you’re new to the beat, jumping on a fast-moving daily story, or looking to deepen your expertise, you’ll learn accessible methods for finding, analyzing, and localizing housing data to produce clearer, more impactful reporting.</p>",Panel,2026-03-05T19:30:00.000Z,2026-03-05T20:30:00.000Z,True,Beginner,"['f420c20e', '36c5de14']",White River G,['Beat reporting'],,
1008,AI concepts you should know,False,"<p class=""mt-4 leading-relaxed text-gray-800"">AI, Machine Learning, Deep Learning ... what do these terms really mean, and what is the difference? Many journalists are still grappling with an explosion of buzzwords and concepts. This session aims to demystify the jargon and provide a clear, practical explanation of key AI terms and tools.</p>",Panel,2026-03-05T19:30:00.000Z,2026-03-05T20:30:00.000Z,True,Beginner,"['2766e3b1', '96bb1ebb', 'a2fe9a2d']",White River D,['AI'],,
1009,From delving into data to door knocking: Finding people behind the numbers and getting them to speak,False,"<p class=""mt-4 leading-relaxed text-gray-800"">You&#39;ve finished your FOIAs. You&#39;ve done the data analysis. You&#39;ve talked with experts. Now you&#39;re ready to put your story together. There&#39;s just one problem. You haven&#39;t yet spoken to the people who are impacted by the findings found in your research. In this panel, journalists from across the media landscape talk about ways they&#39;ve found people who are impacted by the topics they were covering and/or data they were researching. Plus, once you&#39;ve found the people, how do you convince them to go on the record? The panelists are here to answer your questions and talk about how they centered their stories around the people they found.</p>",Panel,2026-03-05T15:15:00.000Z,2026-03-05T16:15:00.000Z,True,Beginner,"['baa1030a', '4d3d118c', 'fd8ab9d8', 'cb928f11', 'e4fd15c3']",White River D,['Story ideas'],,
1012,Collaborating in an intergenerational workspace: let's get to yes,False,"<p class=""mt-4 leading-relaxed text-gray-800"">From Boomers to Alphas, there is currently a wider range of ages than ever trying to create extraordinary journalism side-by-side during ever-changing and unprecedented times. Technology has created levels of haves and have-nots, digital natives and cultural luddites. But at the end of the day, our teams are here to serve our audiences and our communities: together. Let&#39;s talk about ways we can collaborate and find common ground, even when it feels sticky or difficult.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Participants will come away with a framework for collaborative decision-making and have the chance to roleplay in groups, trying different mock scenarios among peers.</p>",Panel,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,True,Beginner,"['4f16ae15', '51a312a8', '6ced0df9']",White River I,['Career'],,
1013,Wanna get hired? Tales from the trenches,False,"<p class=""mt-4 leading-relaxed text-gray-800"">We&#39;re the hiring managers who&#39;ve seen it all: the 11-page resumes, the glamorized headshots in applicant packages, the ones that come with a reference letter from Mom.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">We also know what we&#39;re looking for when we get your materials, and we&#39;re ready to spill out secrets. Come ask us anything, about resumes, cover letters, interviewing, etc.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Participants should walk away with an actionable tipsheet of ideas and ways to improve their job searching techniques and give their materials a boost.</p>",Master Class,2026-03-05T20:45:00.000Z,2026-03-05T23:00:00.000Z,False,Beginner,"['4f16ae15', '4e88909a']",102,['Career'],,0
1018,Immigration data and how to make sense of it,False,"<p class=""mt-4 leading-relaxed text-gray-800"">The Trump administration has drastically reshaped immigration enforcement. Newsrooms around the country are trying to make sense of what is happening to their communities. Join this panel to learn how reporters break down the most important immigration data sets and how that data can be used to tell both local and national stories.</p>",Panel,2026-03-07T16:30:00.000Z,2026-03-07T17:30:00.000Z,True,Beginner,"['a7f68cf1', 'd986a8f6', '8e98f960', '16a714c2']",White River G,['Beat reporting'],,
1021,Utilizing new police misconduct and employment databases,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn about using new, groundbreaking databases to track police misconduct and employment histories: the Police Records Access Project in California, ACLU of West Virginia/Dragline&#39;s Police Accountability Dashboard, the New York Police Disciplinary Records database, and the National Police Index. This hands-on session will also briefly cover other related police data projects around the country. This session is good for those with some experience using spreadsheets. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Demo,2026-03-06T14:00:00.000Z,2026-03-06T15:00:00.000Z,True,Beginner,"['6e7b30bb', '85627f6f', '2070c1b2', '8472cb66', '1e283dec']",White River E,"['Beat reporting', 'Local', 'Public records', 'Research', 'Tools & Tech', 'Story ideas']",,
1022,Using data to find sources,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Data can provide context, show trends, and debunk false claims. But journalists don&#39;t always recognize its power to elevate even the more traditional parts of reporting. Data analysis can help you find human sources (often with names and contact information in the spreadsheet itself). It can also help you pinpoint where to go for field reporting. We&#39;ll explore all these possibilities in this panel with a handful of examples you can take back to your newsroom.</p>",Panel,2026-03-05T16:30:00.000Z,2026-03-05T17:30:00.000Z,True,Beginner,"['bc201430', '7b7a4529', '98c68471', 'b5b24913']",White River D,['Story ideas'],,
1023,Demo: The Gun Violence Data Hub,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Learn about the Gun Violence Data Hub, an initiative from The Trace, and how to use the data to report deeper and better stories in your own community. The Data Hub provides resources for newsrooms to bolster their U.S. gun violence knowledge, as well as an open data library of contextualized and well-documented datasets.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for those with some experience using spreadsheets. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-06T15:15:00.000Z,2026-03-06T16:15:00.000Z,False,Beginner,"['7b7a4529', '0b30b72a']",202,"['Data analysis', 'Story ideas']",,
1024,Connect with skeptical and disengaged audiences ... with data!,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Data journalists have a unique opportunity to reach skeptical audiences who would otherwise reject established scientific facts. Let&#39;s highlight some journalistic endeavors to persuade and engage skeptical communities through innovative ways of presenting and explaining data.</p>",Panel,2026-03-06T16:30:00.000Z,2026-03-06T17:30:00.000Z,True,Beginner,"['ba2a1b05', '7b7a4529', '01e2eedd', 'df6ed924']",White River G,['Story ideas'],,
1025,How to scrape and analyze sports data in R to tell stories that stand out,False,"<p class=""mt-4 leading-relaxed text-gray-800"">There’s a lot of publicly available sports data.  How can you use those sources to build new datasets and tell compelling stories about what’s happening off the field? Learn how to quantify trends and debunk myths by leveling up your ability to scrape popular sports data websites, then analyze that data in creative ways. Attendees will come away from this hands-on session with experience scraping and analyzing data from the website Sports Reference, which maintains data for all the major sports, plus a better understanding of basic web-scraping concepts. Attendees should have some familiarity with R and RStudio. Laptops will be provided.</p>",Hands-on,2026-03-05T19:30:00.000Z,2026-03-05T20:30:00.000Z,False,Intermediate,['8a1dde41'],104,"['Data analysis', 'Sports']",,
1026,Customizing ggplot for yourself or your organization,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Imagine a version of ggplot that is customized to your organization’s style guidelines, in which you no longer have to write the same theme styling or geom_text layers every time you make a new chart. We’ve done that at Pew Research Center by writing our own graphics package made up of functions that modify, combine and extend existing ggplot functions (wrappers), and we want to share what we learned!</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Attendees will leave the session knowing how to get much closer to publication-ready graphics without leaving R, in far fewer lines of code. For those who may want to go beyond streamlining their own personal ggplot use, we’ll also go over why (or why not) a custom R graphics package could be the right solution for their organizations — and how to start building one if it is.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Attendees should have some familiarity with R and RStudio. Laptops will be provided.</p>",Hands-on,2026-03-06T15:15:00.000Z,2026-03-06T16:15:00.000Z,False,Intermediate,['5ebea69d'],205,"['Data analysis', 'Data viz', 'Tools & Tech']",,
1031,Fun with hypotheticals: Investigating your dubious data dilemmas in real time,False,"<p class=""mt-4 leading-relaxed text-gray-800"">From the people who dared to ask “How many rats are in the Rainforest Cafe?” at NICAR25 comes an interactive panel on approaching a data story with an investigative mindset — this year done in real time. Attendees are encouraged to submit their most ridiculous investigative questions ahead of and during the panel. As a group, we’ll take a few of those questions and propose and refine a hypothesis, make a reporting plan, brainstorm records requests, and more. By the end of the session, participants will be equipped to craft an investigative data story from scratch — starting from even the most unexpected or whimsical question. Submit your ideas at https://tinyurl.com/hypotheticals26.</p>",Panel,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,True,Beginner,"['0ef1d3bb', 'cfe2df66', 'fbd536fc']",White River E,"['Story ideas', 'tracks']",,
1034,How to use AI responsibly,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Journalists across the world are trying to determine how and when to use GenAI and other machine learning techniques for reporting. Panelists from a range of projects and newsrooms will discuss how they considered journalistic ethics while using AI. Attendees should leave with ideas on when to combine AI classification with manual review, what to disclose to audiences and other practical tips.</p>",Panel,2026-03-07T19:30:00.000Z,2026-03-07T20:30:00.000Z,True,Beginner,"['85627f6f', '328c500f', '909d8498', 'df2129b4']",White River D,['AI'],,
1035,Challenges with cross-domain collaboration,False,"<p class=""mt-4 leading-relaxed text-gray-800"">As newsrooms shrink more journalists are collaborating with academics, nonprofit organizations and other groups for investigations. While collaborating allows us to do work we couldn’t otherwise, they also come with specific challenges. What do you do when stakeholders want different things? Or when one team isn’t able to deliver what was promised?</p>",Panel,2026-03-05T20:45:00.000Z,2026-03-05T21:45:00.000Z,True,Beginner,"['85627f6f', '332548b1', 'b8bf45e6', '6e7b30bb']",White River B,['Story ideas'],,
1036,Enhancing public records work with LLMs,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Explore the Python libraries for the MuckRock Requests and DocumentCloud APIs and how they can be used with large language models (LLMs) to streamline records requests assist in analyzing responsive documents.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">Participants will also be introduced to llm-documentcloud, a plugin for LLM command-line tool/Python library that enables feeding documents for analysis in various LLMs for analysis. The session will cover strategies for crafting clearer, more effective public records requests, as well as techniques for summarizing, organizing, and extracting data and insights from responsive documents. Attendees are encouraged to bring their own projects, ideas, and questions for exploration.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for those with some Python experience. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-05T19:30:00.000Z,2026-03-05T20:30:00.000Z,False,Intermediate,"['d8470ac7', '7a6e5aaf']",202,"['AI', 'Public records', 'Tools & Tech']",,
1038,Data investigation frameworks: How to think big picture about what your data will prove,False,"<p class=""mt-4 leading-relaxed text-gray-800"">In investigative journalism, data often provides the core evidence to hold powerful actors accountable — proving wrongdoing, harm or scale. But how can you know what data tools and skills you’ll need when you start an investigation? This session will break down the basic structure of a data investigation, outlining a few frameworks for how data provides that proof. We won’t focus on specific tools — the best tool for the job will be different for every story. Instead, we’ll practice how to think about using data to strengthen an investigation, so that you know exactly what questions you want data to answer before you spend time finding and analyzing it. This session will include audience participation and is well-suited to early career journalists or anyone seeking to get more comfortable with thinking and planning for data-based investigative reporting.</p>",Demo,2026-03-05T22:00:00.000Z,2026-03-05T23:00:00.000Z,True,Beginner,['0ef1d3bb'],White River I,"['Career', 'Data analysis']",,
1039,Data in the world of audio,False,"<p class=""mt-4 leading-relaxed text-gray-800"">Are you a data-oriented reporter working at a public radio station? Interested in presenting findings from a data-driven investigation on a podcast or talk show? This session will debunk the common saying heard in many public radio newsrooms that &quot;numbers and radio don&#39;t mix.&quot; This panel will provide practical tips on how to effectively present data-driven reporting in different audio mediums, ranging from long-form podcasts to short-form newscasts. It&#39;ll also be a open forum for discussing how reporters have found creative ways to put data journalism on air.</p>",Panel,2026-03-05T20:45:00.000Z,2026-03-05T21:45:00.000Z,True,Intermediate,"['8b6a6a48', '153812e3', '2ec6324a']",White River D,"['Data analysis', 'AI']",,
1041,Introduction to network visualization and analysis,False,"<p class=""mt-4 leading-relaxed text-gray-800"">A hands-on walkthrough of an entire network visualization workflow. Starting with processing the data, converting it into a network format, laying it out in Gephi, and visualizing it using one of several visualization libraries (Holoviews, Sigma.js, Cosmograph, etc). While discussing different choices throughout the process (aggregation, layout algorithm, filtering, etc.) and their impact on the visualization.</p>
<p class=""mt-4 leading-relaxed text-gray-800"">This session is good for those with experience working with data and visualization libraries. Attendees will need to bring their own laptop (no tablets) to participate in this class.</p>",Hands-on,2026-03-05T19:30:00.000Z,2026-03-05T20:30:00.000Z,False,Advanced,"['f8baf364', '77ca345f']",201,['Data viz'],,
